travel_id,tram_no,weekday,date,day_of_week,precipitation,thunder,wind,temperature,route_length,stop,time,train,odometer,start,end,interval,interval_same,inbound,outbound,passengers,wheelchair,seating,standing
1,5,WDS,2024-09-26,THU,0,0,0,18,4390,0300aF,08:54,14,0,1,0,10.5,15.5,36,0,36,1,33,94
1,5,WDS,2024-09-26,THU,0,0,0,18,4390,0301aF,08:56,,410,0,0,10.5,15.5,5,0,41,1,33,94
1,5,WDS,2024-09-26,THU,0,0,0,18,4390,0302aF,08:58,,870,0,0,11,15.5,0,2,39,1,33,94
1,5,WDS,2024-09-26,THU,0,0,0,18,4390,0303aF,08:59,,1150,0,0,11,15.5,0,1,38,1,33,94
1,5,WDS,2024-09-26,THU,0,0,0,18,4390,0200aB,09:02,,1430,0,0,5,15.5,1,13,26,1,33,94
1,5,WDS,2024-09-26,THU,0,0,0,18,4390,0600aF,09:05,,1750,0,0,6,15.5,0,3,23,1,33,94
1,5,WDS,2024-09-26,THU,0,0,0,18,4390,0601aF,09:07,,2050,0,0,6,15.5,1,1,23,1,33,94
1,5,WDS,2024-09-26,THU,0,0,0,18,4390,0602aF,09:09,,2480,0,0,6,15.5,0,7,16,1,33,94
1,5,WDS,2024-09-26,THU,0,0,0,18,4390,0700aA,09:10,,2900,0,0,6,15.5,1,3,14,1,33,94
1,5,WDS,2024-09-26,THU,0,0,0,18,4390,0503aB,09:13,,3330,0,0,6,15.5,0,0,14,1,33,94
1,5,WDS,2024-09-26,THU,0,0,0,18,4390,0502aB,09:14,,3710,0,0,5.5,15.5,0,8,6,1,33,94
1,5,WDS,2024-09-26,THU,0,0,0,18,4390,0501aB,09:15,,3970,0,0,6,15.5,0,2,4,1,33,94
1,5,WDS,2024-09-26,THU,0,0,0,18,4390,0500aB,09:16,,4390,0,1,6,15.5,0,4,0,1,33,94
2,1,WDS,2024-09-26,THU,0,0,0,18,12100,0500aF,09:18,,7680,0,0,4.5,11,0,2,12,0,30,96
2,1,WDS,2024-09-26,THU,0,0,0,18,12100,0501aF,09:19,,8030,0,0,4.5,11,2,0,14,0,30,96
2,1,WDS,2024-09-26,THU,0,0,0,18,12100,0502aF,09:21,,8290,0,0,4,11,1,4,11,0,30,96
2,1,WDS,2024-09-26,THU,0,0,0,18,12100,0503aF,09:22,,8690,0,0,4.5,11,6,2,15,0,30,96
2,1,WDS,2024-09-26,THU,0,0,0,18,12100,0700aC,09:24,,9160,0,0,6,11,5,2,18,0,30,96
2,1,WDS,2024-09-26,THU,0,0,0,18,12100,0602aB,09:26,,9510,0,0,4.5,11,3,1,20,0,30,96
2,1,WDS,2024-09-26,THU,0,0,0,18,12100,0601aB,09:28,,9960,0,0,4,11,3,1,22,0,30,96
2,1,WDS,2024-09-26,THU,0,0,0,18,12100,0600aB,09:31,,10300,0,0,4,11,3,2,23,0,30,96
2,1,WDS,2024-09-26,THU,0,0,0,18,12100,0103aB,09:35,,11000,0,0,5.5,11,4,10,17,0,30,96
2,1,WDS,2024-09-26,THU,0,0,0,18,12100,0102aB,09:36,,11400,0,0,5.5,11,0,3,14,0,30,96
2,1,WDS,2024-09-26,THU,0,0,0,18,12100,0101aB,09:37,,11800,0,0,5.5,11,0,12,2,0,30,96
2,1,WDS,2024-09-26,THU,0,0,0,18,12100,0100aB,09:40,,12100,0,1,6,11,0,2,0,0,30,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0100aF,09:50,,0,1,0,2,12,3,0,3,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0101aF,09:51,,360,0,0,2.5,12,21,1,23,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0102aF,09:53,,770,0,0,2.5,12,0,1,22,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0103aF,09:55,,1120,0,0,2.5,12,10,6,26,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0600aF,09:58,,1890,0,0,6.5,12,2,1,27,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0601aF,10:01,,2180,0,0,6.5,12,3,1,29,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0602aF,10:03,,2620,0,0,9.5,12,2,5,26,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0700aA,10:05,,3040,0,0,12,12,5,5,26,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0503aB,10:07,,3470,0,0,6.5,12,4,1,29,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0502aB,10:08,,3840,0,0,6,12,6,11,24,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0501aB,10:10,,4110,0,0,6.5,12,2,5,21,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0500aB,10:11,,4530,0,0,7,12,3,0,24,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0410aB,10:13,,5060,0,0,12,12,2,6,20,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0409aB,10:16,,5640,0,0,12,12,3,3,20,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0408aB,10:17,,6210,0,0,6,12,1,1,20,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0407aB,10:18,,6770,0,0,6,12,0,0,20,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0406aB,10:20,,7110,0,0,6,12,2,4,18,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0405aB,10:22,,7460,0,0,6,12,7,3,22,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0404aB,10:24,,7960,0,0,6,12,13,10,25,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0403aB,10:26,,8550,0,0,6,12,6,3,28,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0402aB,10:27,,8890,0,0,6,12,2,2,28,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0401aB,10:28,,9290,0,0,6,12,1,1,28,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0400aB,10:30,,9980,0,0,6,12,8,1,35,1,27,96
3,3,WDS,2024-09-26,THU,0,0,0,19,12100,0200aB,10:33,,10500,0,0,6,12,4,6,33,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0200aF,10:50,,4830,0,0,2.5,12,2,7,19,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0400aF,10:51,,5330,0,0,5.5,12,3,8,14,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0401aF,10:53,,6020,0,0,5.5,12,0,0,14,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0402aF,10:55,,6430,0,0,5.5,12,2,1,15,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0403aF,10:57,,6750,0,0,5.5,12,5,4,16,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0404aF,11:01,25,7300,0,0,11,12,4,9,11,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0405aF,11:03,,7900,0,0,5.5,12,2,1,12,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0406aF,11:04,,8250,0,0,5.5,12,0,2,10,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0407aF,11:05,,8590,0,0,5.5,12,0,0,10,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0408aF,11:06,,9150,0,0,5.5,12,1,0,11,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0409aF,11:08,,9660,0,0,5.5,12,2,0,13,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0410aF,11:09,,10300,0,0,5.5,12,2,1,14,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0500aF,11:11,,10800,0,0,1.5,12,0,0,14,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0501aF,11:12,,11200,0,0,1,12,1,1,14,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0502aF,11:13,,11500,0,0,5.5,12,1,0,15,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0503aF,11:15,,11900,0,0,1.5,12,1,1,15,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0700bD,11:18,,12400,0,0,2.5,12,0,0,15,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0800aF,11:20,,12700,0,0,2.5,12,0,3,12,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0801aF,11:21,,13000,0,0,2.5,12,0,3,9,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0802aF,11:23,,13700,0,0,2.5,12,0,2,7,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0900aF,11:25,,14300,0,0,7.5,12,2,1,8,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0901aF,11:26,,14700,0,0,7.5,12,0,0,8,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,0902aF,11:28,,15000,0,0,8,12,1,1,8,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,1100aF,11:29,,15400,0,0,7.5,12,0,2,6,1,27,96
4,2,WDS,2024-09-26,THU,0,0,0,19,15400,1101aF,11:31,,0,0,1,7.5,12,0,6,0,1,27,96
5,4,WDS,2024-09-26,THU,0,0,0,20,15300,1101aB,11:36,,0,1,0,12,12,5,0,5,0,32,103
5,4,WDS,2024-09-26,THU,0,0,0,20,15300,1100aB,11:38,,437,0,0,12,12,2,0,7,0,32,103
5,4,WDS,2024-09-26,THU,0,0,0,20,15300,0902aB,11:39,,781,0,0,11,12,3,0,10,0,32,103
6,7,WDS,2024-09-26,THU,0,0,0,20,7110,0902aF,11:46,,5710,0,0,6,36,0,1,5,1,27,96
6,7,WDS,2024-09-26,THU,0,0,0,20,7110,1000aF,11:48,,6340,0,0,36,36,0,0,5,1,27,96
6,7,WDS,2024-09-26,THU,0,0,0,20,7110,1001aF,11:51,,7110,0,1,36,36,0,5,0,1,27,96
7,7,WDS,2024-09-26,THU,0,0,0,20,7110,1001aB,11:53,,0,1,0,35.5,35.5,2,0,2,1,27,96
7,7,WDS,2024-09-26,THU,0,0,0,20,7110,1000aB,11:55,,700,0,0,35.5,35.5,0,0,2,1,27,96
7,7,WDS,2024-09-26,THU,0,0,0,20,7110,0902aB,11:58,,1350,0,0,6,35.5,3,0,5,1,27,96
7,7,WDS,2024-09-26,THU,0,0,0,20,7110,0901aB,11:59,,1710,0,0,6,35.5,1,0,6,1,27,96
7,7,WDS,2024-09-26,THU,0,0,0,20,7110,0900aB,12:01,,2130,0,0,6,35.5,6,1,11,1,27,96
7,7,WDS,2024-09-26,THU,0,0,0,20,7110,0802aB,12:02,,2710,0,0,6,35.5,1,0,12,1,27,96
7,7,WDS,2024-09-26,THU,0,0,0,20,7110,0801aB,12:04,,3400,0,0,6,35.5,2,1,13,1,27,96
7,7,WDS,2024-09-26,THU,0,0,0,20,7110,0800aB,12:05,,3630,0,0,6,35.5,2,2,13,1,27,96
7,7,WDS,2024-09-26,THU,0,0,0,20,7110,0700bU,12:07,,4000,0,0,6,35.5,3,3,13,1,27,96
7,7,WDS,2024-09-26,THU,0,0,0,20,7110,0602aB,12:09,,4450,0,0,2.5,35.5,6,3,16,1,27,96
7,7,WDS,2024-09-26,THU,0,0,0,20,7110,0601aB,12:12,,4840,0,0,5.5,35.5,8,0,24,1,27,96
7,7,WDS,2024-09-26,THU,0,0,0,20,7110,0600aB,12:14,,5150,0,0,5.5,35.5,5,2,27,1,27,96
7,7,WDS,2024-09-26,THU,0,0,0,20,7110,0103aB,12:17,,5900,0,0,4.5,35.5,8,8,27,1,27,96
7,7,WDS,2024-09-26,THU,0,0,0,20,7110,0102aB,12:19,,6250,0,0,4.5,35.5,0,3,24,1,27,96
7,7,WDS,2024-09-26,THU,0,0,0,20,7110,0101aB,12:20,,6680,0,0,4.5,35.5,0,19,5,1,27,96
7,7,WDS,2024-09-26,THU,0,0,0,20,7110,0100aB,12:23,,7020,0,1,4,35.5,0,5,0,1,27,96
8,1,WDS,2024-09-26,THU,0,0,0,20,12100,0100aF,12:31,,0,1,0,3,11,8,0,8,0,30,96
8,1,WDS,2024-09-26,THU,0,0,0,20,12100,0101aF,12:32,,360,0,0,8.5,11,20,2,26,0,30,96
8,1,WDS,2024-09-26,THU,0,0,0,20,12100,0102aF,12:34,,770,0,0,8.5,11,0,1,25,0,30,96
8,1,WDS,2024-09-26,THU,0,0,0,20,12100,0103aF,12:35,,1120,0,0,9,11,6,7,24,0,30,96
8,1,WDS,2024-09-26,THU,0,0,0,20,12100,0200aF,12:38,,1660,0,0,2,11,4,4,24,0,30,96
8,1,WDS,2024-09-26,THU,0,0,0,20,12100,0400aF,12:40,,2150,0,0,6,11,8,5,27,0,30,96
8,1,WDS,2024-09-26,THU,0,0,0,20,12100,0401aF,12:43,,2840,0,0,6,11,1,2,26,0,30,96
8,1,WDS,2024-09-26,THU,0,0,0,20,12100,0402aF,12:45,,3250,0,0,6,11,5,0,31,0,30,96
8,1,WDS,2024-09-26,THU,0,0,0,20,12100,0403aF,12:46,,3580,0,0,6,11,2,8,25,0,30,96
8,1,WDS,2024-09-26,THU,0,0,0,20,12100,0404aF,12:48,,4120,0,0,6,11,4,10,19,0,30,96
9,3,WDS,2024-09-26,THU,0,0,0,20,12100,0403aB,13:19,,8550,0,0,1.5,12,5,3,25,0,30,96
9,3,WDS,2024-09-26,THU,0,0,0,20,12100,0402aB,13:21,,8890,0,0,2,12,2,0,27,0,30,96
9,3,WDS,2024-09-26,THU,0,0,0,20,12100,0401aB,13:22,,9290,0,0,1.5,12,3,2,28,0,30,96
9,3,WDS,2024-09-26,THU,0,0,0,20,12100,0400aB,13:25,,9980,0,0,1.5,12,1,2,27,0,30,96
9,3,WDS,2024-09-26,THU,0,0,0,20,12100,0200aB,13:27,,10500,0,0,1.5,12,0,4,23,0,30,96
10,9,WDS,2024-09-26,THU,0,0,0,20,3050,0103aF,13:40,,1120,0,0,2.5,33.5,4,4,7,1,27,96
10,9,WDS,2024-09-26,THU,0,0,0,20,3050,0200aF,13:41,,1660,0,0,3.5,33.5,3,2,8,1,27,96
10,9,WDS,2024-09-26,THU,0,0,0,20,3050,0303aF,13:45,,1150,0,0,10,34,0,0,8,1,27,96
10,9,WDS,2024-09-26,THU,0,0,0,20,3050,0302aF,13:46,,870,0,0,10,34,0,0,8,1,27,96
10,9,WDS,2024-09-26,THU,0,0,0,20,3050,0301aF,13:47,,410,0,0,10,34,1,2,7,1,27,96
10,9,WDS,2024-09-26,THU,0,0,0,20,3050,0300aF,13:48,,3050,0,1,10,34,0,7,0,1,27,96
11,9,WDS,2024-10-04,FRI,0,0,0,11,3050,0300aF,10:41,8,0,1,0,5,35.5,15,0,15,1,27,96
11,9,WDS,2024-10-04,FRI,0,0,0,11,3050,0301aF,10:43,,410,0,0,5,35.5,1,0,16,1,27,96
11,9,WDS,2024-10-04,FRI,0,0,0,11,3050,0302aF,10:45,,870,0,0,5,35.5,0,0,16,1,27,96
11,9,WDS,2024-10-04,FRI,0,0,0,11,3050,0303aF,10:46,,1150,0,0,5,35.5,0,0,16,1,27,96
11,9,WDS,2024-10-04,FRI,0,0,0,11,3050,0200aB,10:48,,1430,0,0,3,35.5,10,5,21,1,27,96
11,9,WDS,2024-10-04,FRI,0,0,0,11,3050,0103aB,10:50,,1930,0,0,5,35.5,16,5,32,1,27,96
11,9,WDS,2024-10-04,FRI,0,0,0,11,3050,0102aB,10:52,,2280,0,0,5,35.5,1,2,31,1,27,96
11,9,WDS,2024-10-04,FRI,0,0,0,11,3050,0101aB,10:54,,2710,0,0,5,35.5,0,28,3,1,27,96
11,9,WDS,2024-10-04,FRI,0,0,0,11,3050,0100aB,10:56,,3050,0,1,5.5,35.5,0,3,0,1,27,96
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0100aF,11:03,,0,1,0,3.5,11.5,5,0,5,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0101aF,11:04,,360,0,0,3.5,11.5,22,0,27,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0102aF,11:06,,770,0,0,3.5,11.5,8,0,35,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0103aF,11:08,,1120,0,0,3.5,11.5,11,5,41,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0200aF,11:11,,1660,0,0,3,11.5,12,4,49,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0400aF,11:13,,2150,0,0,6,11.5,4,3,50,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0401aF,11:15,,2840,0,0,6,11.5,0,1,49,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0402aF,11:17,,3250,0,0,6,11.5,1,8,42,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0403aF,11:18,,3580,0,0,6,11.5,6,9,39,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0404aF,11:21,36,4120,0,0,6,11.5,7,11,35,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0405aF,11:23,,4730,0,0,6,11.5,5,11,29,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0406aF,11:24,,5080,0,0,6,11.5,3,1,31,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0407aF,11:26,,5420,0,0,6,11.5,4,2,33,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0408aF,11:27,,5970,0,0,6,11.5,2,3,32,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0409aF,11:28,,6490,0,0,6,11.5,4,7,29,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0410aF,11:30,,7090,0,0,6,11.5,6,3,32,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0500aF,11:32,,7680,0,0,5.5,11.5,1,1,32,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0501aF,11:34,,8030,0,0,5.5,11.5,2,5,29,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0502aF,11:35,,8290,0,0,5,11.5,8,4,33,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0503aF,11:36,,8690,0,0,5.5,11.5,3,3,33,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0700aC,11:37,,9160,0,0,7,11.5,4,6,31,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0602aB,11:40,,9510,0,0,3,11.5,4,8,27,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0601aB,11:43,,9960,0,0,3,11.5,4,0,31,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0600aB,11:45,,10300,0,0,3,11.5,3,6,28,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0103aB,11:49,,11000,0,0,6,11.5,5,8,25,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0102aB,11:51,,11400,0,0,6,11.5,0,3,22,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0101aB,11:53,,11800,0,0,6,11.5,0,21,1,1,33,94
12,1,WDS,2024-10-04,FRI,0,0,0,11,12100,0100aB,11:54,,12100,0,1,6,11.5,0,1,0,1,33,94
13,3,WDS,2024-10-04,FRI,0,0,0,13,12100,0100aF,12:01,,0,1,0,1.5,12,8,0,8,1,33,94
13,3,WDS,2024-10-04,FRI,0,0,0,13,12100,0101aF,12:04,,360,0,0,5.5,12,18,3,23,1,33,94
13,3,WDS,2024-10-04,FRI,0,0,0,13,12100,0102aF,12:05,,770,0,0,5.5,12,5,0,28,1,33,94
13,3,WDS,2024-10-04,FRI,0,0,0,13,12100,0103aF,12:07,,1120,0,0,5.5,12,7,3,32,1,33,94
13,3,WDS,2024-10-04,FRI,0,0,0,13,12100,0600aF,12:11,,1890,0,0,3.5,12,2,5,29,1,33,94
13,3,WDS,2024-10-04,FRI,0,0,0,13,12100,0601aF,12:13,,2180,0,0,3.5,12,3,1,31,1,33,94
13,3,WDS,2024-10-04,FRI,0,0,0,13,12100,0602aF,12:14,,2620,0,0,3,12,2,5,28,1,33,94
13,3,WDS,2024-10-04,FRI,0,0,0,13,12100,0700aA,12:18,,3040,0,0,7,12,3,11,20,1,33,94
13,3,WDS,2024-10-04,FRI,0,0,0,13,12100,0503aB,12:19,,3470,0,0,7.5,12,0,5,15,1,33,94
13,3,WDS,2024-10-04,FRI,0,0,0,13,12100,0502aB,12:21,,3840,0,0,6,12,5,4,16,1,33,94
13,3,WDS,2024-10-04,FRI,0,0,0,13,12100,0501aB,12:22,,4110,0,0,7,12,1,3,14,1,33,94
13,3,WDS,2024-10-04,FRI,0,0,0,13,12100,0500aB,12:23,,4530,0,0,7,12,8,2,20,1,33,94
14,5,WDS,2024-10-04,FRI,0,0,0,14,4390,0500aF,12:29,,0,1,0,4.5,19,2,0,2,0,30,96
14,5,WDS,2024-10-04,FRI,0,0,0,14,4390,0501aF,12:31,,380,0,0,4,19,0,0,2,0,30,96
14,5,WDS,2024-10-04,FRI,0,0,0,14,4390,0502aF,12:32,,650,0,0,4.5,19,2,0,4,0,30,96
14,5,WDS,2024-10-04,FRI,0,0,0,14,4390,0503aF,12:33,,1040,0,0,4.5,19,4,1,7,0,30,96
14,5,WDS,2024-10-04,FRI,0,0,0,14,4390,0700aC,12:35,,1510,0,0,5.5,19,5,3,9,0,30,96
14,5,WDS,2024-10-04,FRI,0,0,0,14,4390,0602aB,12:38,,1870,0,0,4.5,19,4,1,12,0,30,96
14,5,WDS,2024-10-04,FRI,0,0,0,14,4390,0601aB,12:40,,2310,0,0,4.5,19,0,3,9,0,30,96
14,5,WDS,2024-10-04,FRI,0,0,0,14,4390,0600aB,12:42,,2620,0,0,6,19,2,2,9,0,30,96
14,5,WDS,2024-10-04,FRI,0,0,0,14,4390,0200aF,12:45,,2980,0,0,5.5,19,9,1,17,0,30,96
14,5,WDS,2024-10-04,FRI,0,0,0,14,4390,0303aB,12:47,,3280,0,0,15.5,19,1,0,18,0,30,96
14,5,WDS,2024-10-04,FRI,0,0,0,14,4390,0302aB,12:49,,3520,0,0,15.5,19,0,0,18,0,30,96
14,5,WDS,2024-10-04,FRI,0,0,0,14,4390,0301aB,12:50,,3970,0,0,15.5,19,2,10,10,0,30,96
14,5,WDS,2024-10-04,FRI,0,0,0,14,4390,0300aF,12:52,,4390,0,1,12,21,0,10,0,0,30,96
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,0300aF,13:05,,0,1,0,10.5,61.5,7,0,7,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,0301aF,13:06,,410,0,0,10.5,61.5,7,0,14,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,0302aF,13:07,,870,0,0,10.5,61.5,0,1,13,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,0303aF,13:08,,1150,0,0,10.5,61.5,1,1,13,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,0200aB,13:11,,1430,0,0,5,61.5,1,4,10,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,0600aF,13:15,,1750,0,0,6,61.5,5,1,14,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,0601aF,13:17,,2050,0,0,5.5,61.5,0,1,13,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,0602aF,13:18,,2480,0,0,6,61.5,3,4,12,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,0700bD,13:20,,2930,0,0,6,61.5,0,3,9,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,0800aF,13:22,,3250,0,0,5.5,61.5,4,1,12,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,0801aF,13:23,,3540,0,0,5.5,61.5,1,1,12,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,0802aF,13:25,,4180,0,0,5.5,61.5,0,1,11,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,0900aF,13:27,,4800,0,0,6.5,61.5,7,1,17,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,0901aF,13:28,,5170,0,0,6.5,61.5,0,3,14,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,0902aF,13:30,,5570,0,0,6,61.5,2,1,15,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,1100aF,13:31,,5890,0,0,12,61.5,1,4,12,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,1101aF,13:36,,6360,0,0,6,61.5,15,8,19,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,1200aF,13:38,,6850,0,0,6,61.5,4,1,22,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,1201aF,13:40,,7280,0,0,6,61.5,0,7,15,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,1202aF,13:41,,7590,0,0,6,61.5,2,2,15,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,1203aF,13:43,,7980,0,0,6,61.5,8,5,18,1,33,94
15,10,WDS,2024-10-04,FRI,0,0,0,14,12200,0802aB,13:45,,8420,0,0,5.5,61.5,3,0,21,1,33,94
16,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0802aF,13:46,,13800,0,0,2,12,1,0,24,1,27,96
16,4,WDS,2024-10-04,FRI,1,0,0,14,15300,1203aB,13:49,,14200,0,0,12,12,7,6,25,1,27,96
16,4,WDS,2024-10-04,FRI,1,0,0,14,15300,1202aB,13:50,,14600,0,0,12,12,1,3,23,1,27,96
16,4,WDS,2024-10-04,FRI,1,0,0,14,15300,1201aB,13:51,,14900,0,0,12,12,1,2,22,1,27,96
16,4,WDS,2024-10-04,FRI,1,0,0,14,15300,1200aB,13:53,,15300,0,0,12,12,1,9,14,1,27,96
16,4,WDS,2024-10-04,FRI,1,0,0,14,15300,1101aB,13:55,,0,0,1,12,12,0,14,0,1,27,96
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,1101aB,14:00,,0,1,0,12,12,15,0,15,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,1100aB,14:01,,437,0,0,12,12,9,1,23,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0902aB,14:03,,781,0,0,11,12,3,1,25,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0901aB,14:04,,1140,0,0,11.5,12,3,2,26,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0900aB,14:05,,1540,0,0,11.5,12,10,2,34,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0802aB,14:06,,2140,0,0,6,12,0,1,33,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0801aB,14:08,,2790,0,0,6,12,4,6,31,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0800aB,14:09,,3060,0,0,6,12,6,1,36,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0700bU,14:10,,3430,0,0,6,12,1,12,25,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0503aB,14:12,,3950,0,0,8,12,1,4,22,0,32,103
